date,area,average_price,code,houses_sold,no_of_crimes,borough_flag,year
2001-01-11,enfield,144954,E09000010,671,2316,1,2001
2001-01-12,enfield,144443,E09000010,504,2078,1,2001
2002-01-01,enfield,144678,E09000010,440,2281,1,2002
2002-01-02,enfield,145085,E09000010,487,2034,1,2002
2002-01-03,enfield,147046,E09000010,599,2285,1,2002
2002-01-04,enfield,149140,E09000010,623,2370,1,2002
2002-01-05,enfield,151451,E09000010,733,2567,1,2002
2002-01-06,enfield,154921,E09000010,522,2109,1,2002
2002-01-07,enfield,159583,E09000010,763,2230,1,2002
2002-01-08,enfield,163246,E09000010,736,2078,1,2002
2002-01-09,enfield,169030,E09000010,568,2076,1,2002
2002-01-10,enfield,173956,E09000010,653,2273,1,2002
2002-01-11,enfield,178760,E09000010,559,2271,1,2002
2002-01-12,enfield,180595,E09000010,554,2034,1,2002
2003-01-01,enfield,182113,E09000010,516,2488,1,2003
2003-01-02,enfield,184682,E09000010,498,2029,1,2003
2003-01-03,enfield,188076,E09000010,421,2527,1,2003
2003-01-04,enfield,188273,E09000010,456,2412,1,2003
2003-01-05,enfield,189206,E09000010,424,2302,1,2003
2003-01-06,enfield,189793,E09000010,508,2261,1,2003
2003-01-07,enfield,192574,E09000010,574,2365,1,2003
2003-01-08,enfield,193342,E09000010,526,2175,1,2003
2003-01-09,enfield,193259,E09000010,535,2190,1,2003
2003-01-10,enfield,194368,E09000010,668,2175,1,2003
2003-01-11,enfield,195174,E09000010,570,2224,1,2003
2003-01-12,enfield,196011,E09000010,625,2369,1,2003
2004-01-01,enfield,195656,E09000010,437,2685,1,2004
2004-01-02,enfield,195880,E09000010,532,2271,1,2004
2004-01-03,enfield,196929,E09000010,549,2381,1,2004
2004-01-04,enfield,200131,E09000010,499,2275,1,2004
2004-01-05,enfield,205044,E09000010,506,2218,1,2004
2004-01-06,enfield,208076,E09000010,565,2290,1,2004
2004-01-07,enfield,209454,E09000010,672,2139,1,2004
2004-01-08,enfield,210187,E09000010,574,2025,1,2004
2004-01-09,enfield,212091,E09000010,534,2032,1,2004
2004-01-10,enfield,212749,E09000010,476,2233,1,2004
2004-01-11,enfield,212126,E09000010,445,2437,1,2004
2004-01-12,enfield,211855,E09000010,423,2112,1,2004
2005-01-01,enfield,211130,E09000010,294,2125,1,2005
2005-01-02,enfield,211116,E09000010,302,1965,1,2005
2005-01-03,enfield,211401,E09000010,344,2078,1,2005
2005-01-04,enfield,212264,E09000010,357,2242,1,2005
2005-01-05,enfield,214255,E09000010,363,2193,1,2005
2005-01-06,enfield,213362,E09000010,429,2032,1,2005
2005-01-07,enfield,213662,E09000010,528,2115,1,2005
2005-01-08,enfield,211684,E09000010,480,1941,1,2005
2005-01-09,enfield,212393,E09000010,471,2114,1,2005
2005-01-10,enfield,211578,E09000010,435,1967,1,2005
2005-01-11,enfield,213840,E09000010,497,2011,1,2005
2005-01-12,enfield,213899,E09000010,558,2067,1,2005
2006-01-01,enfield,214069,E09000010,422,2205,1,2006
2006-01-02,enfield,213136,E09000010,404,2066,1,2006
2006-01-03,enfield,212404,E09000010,540,2215,1,2006
2006-01-04,enfield,214323,E09000010,419,2213,1,2006
2006-01-05,enfield,215853,E09000010,515,2240,1,2006
2006-01-06,enfield,218910,E09000010,589,2141,1,2006
2006-01-07,enfield,220262,E09000010,543,2043,1,2006
2006-01-08,enfield,222090,E09000010,599,1898,1,2006
2006-01-09,enfield,224114,E09000010,611,2003,1,2006
2006-01-10,enfield,225897,E09000010,593,2192,1,2006
2006-01-11,enfield,226400,E09000010,551,2118,1,2006
2006-01-12,enfield,227042,E09000010,526,1868,1,2006
2007-01-01,enfield,228591,E09000010,447,2171,1,2007
2007-01-02,enfield,230986,E09000010,450,2047,1,2007
2007-01-03,enfield,232000,E09000010,519,2237,1,2007
2007-01-04,enfield,233559,E09000010,485,2171,1,2007
2007-01-05,enfield,235672,E09000010,583,2180,1,2007
2007-01-06,enfield,241066,E09000010,600,2012,1,2007
2007-01-07,enfield,248178,E09000010,618,1864,1,2007
2007-01-08,enfield,254281,E09000010,641,1723,1,2007
2007-01-09,enfield,256719,E09000010,542,1749,1,2007
2007-01-10,enfield,255341,E09000010,577,2053,1,2007
2007-01-11,enfield,255010,E09000010,545,2080,1,2007
2007-01-12,enfield,255537,E09000010,409,1823,1,2007
2008-01-01,enfield,256572,E09000010,361,2214,1,2008
2008-01-02,enfield,257164,E09000010,380,2045,1,2008
2008-01-03,enfield,254573,E09000010,311,2068,1,2008
2008-01-04,enfield,254069,E09000010,293,2086,1,2008
2008-01-05,enfield,252871,E09000010,267,2057,1,2008
2008-01-06,enfield,251091,E09000010,253,2057,1,2008
2008-01-07,enfield,249164,E09000010,290,2022,1,2008
2008-01-08,enfield,243580,E09000010,232,1695,1,2008
2008-01-09,enfield,240810,E09000010,177,1784,1,2008
2008-01-10,enfield,236345,E09000010,197,1966,1,2008
2008-01-11,enfield,228804,E09000010,152,1904,1,2008
2008-01-12,enfield,225029,E09000010,165,1903,1,2008
2009-01-01,enfield,218634,E09000010,88,1932,1,2009
2009-01-02,enfield,219316,E09000010,149,1822,1,2009
2009-01-03,enfield,214101,E09000010,137,2022,1,2009
2009-01-04,enfield,214281,E09000010,168,1939,1,2009
2009-01-05,enfield,213527,E09000010,193,1870,1,2009
2009-01-06,enfield,220342,E09000010,149,2158,1,2009
2009-01-07,enfield,222874,E09000010,249,1910,1,2009
2009-01-08,enfield,227008,E09000010,254,1890,1,2009
2009-01-09,enfield,226748,E09000010,249,1874,1,2009
2009-01-10,enfield,228465,E09000010,307,1993,1,2009
2009-01-11,enfield,228971,E09000010,281,1921,1,2009
2009-01-12,enfield,229652,E09000010,314,1771,1,2009
2010-01-01,enfield,232752,E09000010,200,1918,1,2010
2010-01-02,enfield,236894,E09000010,193,1914,1,2010
2010-01-03,enfield,239224,E09000010,266,2202,1,2010
2010-01-04,enfield,239051,E09000010,243,1933,1,2010
2010-01-05,enfield,238994,E09000010,233,2004,1,2010
2010-01-06,enfield,242128,E09000010,240,2067,1,2010
2010-01-07,enfield,245935,E09000010,282,2058,1,2010
2010-01-08,enfield,248091,E09000010,287,1769,1,2010
2010-01-09,enfield,246254,E09000010,245,1885,1,2010
2010-01-10,enfield,245078,E09000010,232,2113,1,2010
2010-01-11,enfield,244642,E09000010,222,1969,1,2010
2010-01-12,enfield,246486,E09000010,245,1717,1,2010
2011-01-01,enfield,246396,E09000010,182,2059,1,2011
2011-01-02,enfield,243641,E09000010,201,2054,1,2011
2011-01-03,enfield,240271,E09000010,174,2027,1,2011
2011-01-04,enfield,238131,E09000010,203,1909,1,2011
2011-01-05,enfield,234490,E09000010,183,2100,1,2011
2011-01-06,enfield,234802,E09000010,233,2155,1,2011
2011-01-07,enfield,236705,E09000010,240,2037,1,2011
2011-01-08,enfield,243949,E09000010,266,2002,1,2011
2011-01-09,enfield,246731,E09000010,234,1747,1,2011
2011-01-10,enfield,246757,E09000010,278,1917,1,2011
2011-01-11,enfield,246152,E09000010,260,1947,1,2011
2011-01-12,enfield,245870,E09000010,263,1635,1,2011
2012-01-01,enfield,245201,E09000010,207,1636,1,2012
2012-01-02,enfield,241211,E09000010,229,1777,1,2012
2012-01-03,enfield,238119,E09000010,309,2085,1,2012
2012-01-04,enfield,238951,E09000010,203,1802,1,2012
2012-01-05,enfield,241601,E09000010,232,2027,1,2012
2012-01-06,enfield,246589,E09000010,234,1950,1,2012
2012-01-07,enfield,247630,E09000010,225,1853,1,2012
2012-01-08,enfield,252055,E09000010,278,1901,1,2012
2012-01-09,enfield,254222,E09000010,219,1694,1,2012
2012-01-10,enfield,255359,E09000010,201,2067,1,2012
2012-01-11,enfield,256117,E09000010,243,2030,1,2012
2012-01-12,enfield,254952,E09000010,221,1842,1,2012
2013-01-01,enfield,257977,E09000010,181,1780,1,2013
2013-01-02,enfield,254621,E09000010,215,1789,1,2013
2013-01-03,enfield,255208,E09000010,215,1781,1,2013
2013-01-04,enfield,250979,E09000010,211,1730,1,2013
2013-01-05,enfield,253467,E09000010,284,1876,1,2013
2013-01-06,enfield,255051,E09000010,245,1966,1,2013
2013-01-07,enfield,260420,E09000010,327,1917,1,2013
2013-01-08,enfield,266535,E09000010,322,1874,1,2013
2013-01-09,enfield,268408,E09000010,324,1868,1,2013
2013-01-10,enfield,271406,E09000010,373,1932,1,2013
2013-01-11,enfield,270460,E09000010,375,1921,1,2013
2013-01-12,enfield,274721,E09000010,344,1921,1,2013
2014-01-01,enfield,273452,E09000010,326,1878,1,2014
2014-01-02,enfield,275164,E09000010,334,1760,1,2014
2014-01-03,enfield,276980,E09000010,333,1996,1,2014
2014-01-04,enfield,281241,E09000010,302,1745,1,2014
2014-01-05,enfield,285433,E09000010,306,1956,1,2014
2014-01-06,enfield,289657,E09000010,330,1823,1,2014
2014-01-07,enfield,297080,E09000010,336,1927,1,2014
2014-01-08,enfield,304944,E09000010,359,1792,1,2014
2014-01-09,enfield,308965,E09000010,336,1873,1,2014
2014-01-10,enfield,312717,E09000010,345,1942,1,2014
2014-01-11,enfield,313472,E09000010,323,1884,1,2014
2014-01-12,enfield,315083,E09000010,274,1836,1,2014
2015-01-01,enfield,316066,E09000010,272,1868,1,2015
2015-01-02,enfield,316690,E09000010,281,1717,1,2015
2015-01-03,enfield,319393,E09000010,321,1945,1,2015
2015-01-04,enfield,321756,E09000010,265,1771,1,2015
2015-01-05,enfield,324721,E09000010,327,1913,1,2015
2015-01-06,enfield,328530,E09000010,286,1854,1,2015
2015-01-07,enfield,335381,E09000010,398,2050,1,2015
2015-01-08,enfield,344109,E09000010,317,1895,1,2015
2015-01-09,enfield,350230,E09000010,337,1842,1,2015
2015-01-10,enfield,353797,E09000010,341,1951,1,2015
2015-01-11,enfield,355746,E09000010,323,2028,1,2015
2015-01-12,enfield,359625,E09000010,303,2008,1,2015
2016-01-01,enfield,364189,E09000010,291,1791,1,2016
2016-01-02,enfield,367809,E09000010,248,1804,1,2016
2016-01-03,enfield,372205,E09000010,612,2040,1,2016
2016-01-04,enfield,378215,E09000010,157,1942,1,2016
2016-01-05,enfield,382086,E09000010,209,2130,1,2016
2016-01-06,enfield,384297,E09000010,243,1850,1,2016
2016-01-07,enfield,387870,E09000010,260,2037,1,2016
2016-01-08,enfield,394132,E09000010,281,1835,1,2016
2016-01-09,enfield,401714,E09000010,253,1957,1,2016
2016-01-10,enfield,400662,E09000010,225,2043,1,2016
2016-01-11,enfield,398233,E09000010,249,2024,1,2016
2016-01-12,enfield,394465,E09000010,211,1835,1,2016
2017-01-01,enfield,391874,E09000010,208,1821,1,2017
2017-01-02,enfield,386270,E09000010,189,1858,1,2017
2017-01-03,enfield,383142,E09000010,274,2188,1,2017
2017-01-04,enfield,389128,E09000010,214,2099,1,2017
2017-01-05,enfield,396608,E09000010,244,2187,1,2017
2017-01-06,enfield,401483,E09000010,290,2127,1,2017
2017-01-07,enfield,403278,E09000010,239,2200,1,2017
2017-01-08,enfield,403222,E09000010,267,2048,1,2017
2017-01-09,enfield,404393,E09000010,215,2051,1,2017
2017-01-10,enfield,398915,E09000010,258,2301,1,2017
2017-01-11,enfield,397553,E09000010,206,2292,1,2017
2017-01-12,enfield,395284,E09000010,225,2053,1,2017
2018-01-01,enfield,395038,E09000010,186,2195,1,2018
2018-01-02,enfield,397704,E09000010,198,2088,1,2018
2018-01-03,enfield,397593,E09000010,237,2304,1,2018
2018-01-04,enfield,396942,E09000010,165,2310,1,2018
2018-01-05,enfield,398208,E09000010,200,2458,1,2018
2018-01-06,enfield,396700,E09000010,239,2375,1,2018
2018-01-07,enfield,397849,E09000010,230,2372,1,2018
2018-01-08,enfield,395213,E09000010,244,2284,1,2018
2018-01-09,enfield,394729,E09000010,238,2294,1,2018
2018-01-10,enfield,397498,E09000010,225,2441,1,2018
2018-01-11,enfield,394432,E09000010,200,2495,1,2018
2018-01-12,enfield,397674,E09000010,195,2372,1,2018
2019-01-01,enfield,395616,E09000010,202,2508,1,2019
2019-01-02,enfield,397282,E09000010,194,2346,1,2019
2019-01-03,enfield,393863,E09000010,170,2592,1,2019
2019-01-04,enfield,393997,E09000010,189,2415,1,2019
2019-01-05,enfield,388337,E09000010,158,2451,1,2019
2019-01-06,enfield,391342,E09000010,201,2602,1,2019
2019-01-07,enfield,387867,E09000010,209,2711,1,2019
2019-01-08,enfield,393602,E09000010,256,2364,1,2019
2019-01-09,enfield,386682,E09000010,222,2542,1,2019
2019-01-10,enfield,393802,E09000010,234,2662,1,2019
2019-01-11,enfield,393860,E09000010,227,2798,1,2019
2001-01-01,greenwich,115168,E09000011,269,2175,1,2001
2001-01-02,greenwich,117034,E09000011,267,2127,1,2001
2001-01-03,greenwich,119767,E09000011,386,2197,1,2001
2001-01-04,greenwich,122775,E09000011,281,2106,1,2001
2001-01-05,greenwich,124136,E09000011,431,2331,1,2001
2001-01-06,greenwich,124483,E09000011,474,2301,1,2001
2001-01-07,greenwich,125711,E09000011,424,2526,1,2001
2001-01-08,greenwich,127161,E09000011,477,2424,1,2001
2001-01-09,greenwich,131223,E09000011,496,2299,1,2001
2001-01-10,greenwich,132882,E09000011,458,2493,1,2001
2001-01-11,greenwich,134608,E09000011,409,2498,1,2001
2001-01-12,greenwich,134892,E09000011,401,2121,1,2001
2002-01-01,greenwich,134327,E09000011,282,2308,1,2002
2002-01-02,greenwich,135252,E09000011,303,2244,1,2002
2002-01-03,greenwich,139366,E09000011,477,2416,1,2002
2002-01-04,greenwich,144155,E09000011,427,2579,1,2002
2002-01-05,greenwich,148484,E09000011,575,2853,1,2002
2002-01-06,greenwich,145616,E09000011,463,2584,1,2002
2002-01-07,greenwich,147355,E09000011,470,2636,1,2002
2002-01-08,greenwich,149380,E09000011,504,2500,1,2002
2002-01-09,greenwich,154112,E09000011,478,2453,1,2002
2002-01-10,greenwich,155861,E09000011,461,2500,1,2002
2002-01-11,greenwich,156495,E09000011,451,2531,1,2002
2002-01-12,greenwich,158655,E09000011,504,2237,1,2002
2003-01-01,greenwich,161222,E09000011,357,2520,1,2003
2003-01-02,greenwich,165825,E09000011,298,2228,1,2003
2003-01-03,greenwich,168575,E09000011,325,2667,1,2003
2003-01-04,greenwich,169465,E09000011,355,2642,1,2003
2003-01-05,greenwich,170428,E09000011,398,2642,1,2003
2003-01-06,greenwich,172951,E09000011,470,2448,1,2003
2003-01-07,greenwich,174037,E09000011,377,2464,1,2003
2003-01-08,greenwich,173374,E09000011,477,2308,1,2003
2003-01-09,greenwich,171949,E09000011,491,2472,1,2003
2003-01-10,greenwich,173905,E09000011,419,2525,1,2003
2003-01-11,greenwich,174891,E09000011,471,2442,1,2003
2003-01-12,greenwich,175889,E09000011,504,2248,1,2003
2004-01-01,greenwich,177101,E09000011,336,2431,1,2004
2004-01-02,greenwich,179158,E09000011,390,2442,1,2004
2004-01-03,greenwich,181747,E09000011,517,2604,1,2004
2004-01-04,greenwich,184719,E09000011,457,2407,1,2004
2004-01-05,greenwich,187003,E09000011,536,2531,1,2004
2004-01-06,greenwich,187009,E09000011,600,2574,1,2004
2004-01-07,greenwich,188353,E09000011,568,2571,1,2004
2004-01-08,greenwich,190624,E09000011,532,2524,1,2004
2004-01-09,greenwich,191213,E09000011,523,2438,1,2004
2004-01-10,greenwich,192177,E09000011,411,2574,1,2004
2004-01-11,greenwich,192071,E09000011,373,2448,1,2004
2004-01-12,greenwich,191549,E09000011,396,2121,1,2004
2005-01-01,greenwich,189219,E09000011,261,2304,1,2005
2005-01-02,greenwich,189204,E09000011,281,2048,1,2005
2005-01-03,greenwich,192632,E09000011,359,2416,1,2005
2005-01-04,greenwich,193388,E09000011,376,2475,1,2005
2005-01-05,greenwich,193666,E09000011,390,2602,1,2005
2005-01-06,greenwich,194593,E09000011,479,2349,1,2005
2005-01-07,greenwich,198118,E09000011,406,2512,1,2005
2005-01-08,greenwich,199233,E09000011,398,2507,1,2005
2005-01-09,greenwich,200148,E09000011,453,2568,1,2005
2005-01-10,greenwich,200622,E09000011,473,2676,1,2005
2005-01-11,greenwich,202391,E09000011,388,2519,1,2005
2005-01-12,greenwich,202913,E09000011,434,2172,1,2005
2006-01-01,greenwich,202180,E09000011,341,2379,1,2006
2006-01-02,greenwich,201112,E09000011,290,2118,1,2006
2006-01-03,greenwich,200844,E09000011,474,2486,1,2006
2006-01-04,greenwich,199346,E09000011,316,2487,1,2006
2006-01-05,greenwich,201997,E09000011,400,2431,1,2006
2006-01-06,greenwich,206043,E09000011,476,2368,1,2006
2006-01-07,greenwich,210341,E09000011,440,2437,1,2006
2006-01-08,greenwich,211949,E09000011,578,2256,1,2006
2006-01-09,greenwich,212312,E09000011,516,2191,1,2006
2006-01-10,greenwich,212934,E09000011,466,2534,1,2006
2006-01-11,greenwich,212536,E09000011,447,2380,1,2006
2006-01-12,greenwich,214414,E09000011,513,2059,1,2006
2007-01-01,greenwich,217207,E09000011,373,2479,1,2007
2007-01-02,greenwich,220127,E09000011,401,2129,1,2007
2007-01-03,greenwich,219652,E09000011,486,2305,1,2007
2007-01-04,greenwich,222934,E09000011,370,2376,1,2007
2007-01-05,greenwich,225765,E09000011,419,2536,1,2007
2007-01-06,greenwich,227730,E09000011,442,2602,1,2007
2007-01-07,greenwich,229651,E09000011,483,2518,1,2007
2007-01-08,greenwich,232465,E09000011,510,2379,1,2007
2007-01-09,greenwich,236410,E09000011,513,2404,1,2007
2007-01-10,greenwich,238107,E09000011,435,2591,1,2007
2007-01-11,greenwich,238093,E09000011,425,2369,1,2007
2007-01-12,greenwich,238202,E09000011,324,2231,1,2007
2008-01-01,greenwich,238450,E09000011,251,2564,1,2008
2008-01-02,greenwich,239629,E09000011,262,2296,1,2008
2008-01-03,greenwich,239432,E09000011,255,2459,1,2008
2008-01-04,greenwich,241051,E09000011,205,2327,1,2008
2008-01-05,greenwich,239680,E09000011,234,2515,1,2008
2008-01-06,greenwich,240905,E09000011,233,2297,1,2008
2008-01-07,greenwich,233729,E09000011,265,2565,1,2008
2008-01-08,greenwich,229121,E09000011,166,2224,1,2008
2008-01-09,greenwich,223029,E09000011,140,2165,1,2008
2008-01-10,greenwich,218606,E09000011,151,2246,1,2008
2008-01-11,greenwich,215387,E09000011,113,2226,1,2008
2008-01-12,greenwich,214614,E09000011,112,2256,1,2008
2009-01-01,greenwich,215205,E09000011,90,2326,1,2009
2009-01-02,greenwich,213422,E09000011,72,2137,1,2009
2009-01-03,greenwich,207864,E09000011,122,2308,1,2009
2009-01-04,greenwich,205269,E09000011,88,2243,1,2009
2009-01-05,greenwich,200544,E09000011,125,2327,1,2009
2009-01-06,greenwich,200256,E09000011,161,2305,1,2009
2009-01-07,greenwich,201148,E09000011,216,2175,1,2009
2009-01-08,greenwich,207186,E09000011,219,2002,1,2009
2009-01-09,greenwich,214017,E09000011,201,1984,1,2009
2009-01-10,greenwich,218572,E09000011,222,1958,1,2009
2009-01-11,greenwich,219851,E09000011,184,2043,1,2009
2009-01-12,greenwich,220537,E09000011,237,1800,1,2009
2010-01-01,greenwich,221333,E09000011,137,1926,1,2010
2010-01-02,greenwich,221962,E09000011,169,1903,1,2010
2010-01-03,greenwich,224266,E09000011,170,2253,1,2010
2010-01-04,greenwich,222902,E09000011,165,2155,1,2010
2010-01-05,greenwich,225583,E09000011,156,2098,1,2010
2010-01-06,greenwich,225440,E09000011,196,2224,1,2010
2010-01-07,greenwich,233860,E09000011,259,2095,1,2010
2010-01-08,greenwich,238091,E09000011,181,2054,1,2010
2010-01-09,greenwich,239809,E09000011,201,2096,1,2010
2010-01-10,greenwich,234856,E09000011,227,2004,1,2010
2010-01-11,greenwich,230941,E09000011,176,2018,1,2010
2010-01-12,greenwich,229791,E09000011,196,1690,1,2010
2011-01-01,greenwich,230261,E09000011,142,1882,1,2011
2011-01-02,greenwich,229168,E09000011,156,1772,1,2011
2011-01-03,greenwich,226218,E09000011,195,2058,1,2011
2011-01-04,greenwich,227707,E09000011,179,1861,1,2011
2011-01-05,greenwich,232675,E09000011,200,2046,1,2011
2011-01-06,greenwich,233462,E09000011,231,2063,1,2011
2011-01-07,greenwich,230915,E09000011,306,1970,1,2011
2011-01-08,greenwich,229331,E09000011,264,1982,1,2011
2011-01-09,greenwich,232159,E09000011,241,1686,1,2011
2011-01-10,greenwich,229647,E09000011,214,1738,1,2011
2011-01-11,greenwich,226494,E09000011,217,1887,1,2011
2011-01-12,greenwich,223508,E09000011,215,1900,1,2011
2012-01-01,greenwich,228109,E09000011,180,1830,1,2012
2012-01-02,greenwich,230169,E09000011,210,1618,1,2012
2012-01-03,greenwich,232273,E09000011,317,1853,1,2012
2012-01-04,greenwich,233684,E09000011,174,1675,1,2012
2012-01-05,greenwich,235996,E09000011,224,1939,1,2012
2012-01-06,greenwich,238693,E09000011,273,1971,1,2012
2012-01-07,greenwich,241183,E09000011,226,1872,1,2012
2012-01-08,greenwich,241372,E09000011,256,1887,1,2012
2012-01-09,greenwich,240644,E09000011,190,1583,1,2012
2012-01-10,greenwich,240144,E09000011,225,1755,1,2012
2012-01-11,greenwich,239733,E09000011,249,1803,1,2012
2012-01-12,greenwich,241770,E09000011,240,1693,1,2012
2013-01-01,greenwich,243318,E09000011,187,1798,1,2013
2013-01-02,greenwich,244673,E09000011,182,1595,1,2013
2013-01-03,greenwich,246865,E09000011,271,1541,1,2013
2013-01-04,greenwich,246977,E09000011,187,1627,1,2013
2013-01-05,greenwich,249863,E09000011,263,1559,1,2013
2013-01-06,greenwich,248787,E09000011,271,1632,1,2013
2013-01-07,greenwich,251706,E09000011,315,1733,1,2013
2013-01-08,greenwich,254633,E09000011,353,1574,1,2013
2013-01-09,greenwich,258940,E09000011,349,1638,1,2013
2013-01-10,greenwich,260391,E09000011,395,1805,1,2013
2013-01-11,greenwich,263672,E09000011,393,1727,1,2013
2013-01-12,greenwich,270966,E09000011,368,1513,1,2013
2014-01-01,greenwich,276452,E09000011,341,1627,1,2014
2014-01-02,greenwich,278805,E09000011,299,1531,1,2014
2014-01-03,greenwich,276157,E09000011,272,1665,1,2014
2014-01-04,greenwich,283714,E09000011,340,1647,1,2014
2014-01-05,greenwich,290617,E09000011,567,1693,1,2014
2014-01-06,greenwich,305405,E09000011,435,1867,1,2014
2014-01-07,greenwich,304856,E09000011,497,1991,1,2014
2014-01-08,greenwich,313802,E09000011,428,1603,1,2014
2014-01-09,greenwich,311769,E09000011,405,1840,1,2014
